,id_empresa,data_inicio_atividade,data_cadastro,nome_economico,nome_bairro
4978,1579,1999-04-01,2008-12-08,Empresa 1579,Bairro 15
4979,6008,2022-02-22,2022-02-25,Empresa 6008,Bairro 15
4980,3120,2012-10-16,2012-10-31,Empresa 3120,Bairro 15
4981,1078,1988-07-01,2010-12-21,Empresa 1078,Bairro 15
4982,6256,2022-11-10,2022-11-10,Empresa 6256,Bairro 15
4983,3675,2015-06-19,2015-08-11,Empresa 3675,Bairro 15
4984,6236,2022-10-19,2022-10-19,Empresa 6236,Bairro 15
4985,3135,2013-03-01,2013-03-01,Empresa 3135,Bairro 15
4986,3918,2016-03-15,2016-07-04,Empresa 3918,Bairro 15
4987,5641,2021-03-08,2021-04-29,Empresa 5641,Bairro 15
4988,3324,2014-01-08,2014-04-28,Empresa 3324,Bairro 15
4989,4471,2018-01-16,2018-01-25,Empresa 4471,Bairro 15
4990,583,2012-07-31,2012-10-18,Empresa 583,Bairro 15
4991,3326,2014-02-20,2014-02-20,Empresa 3326,Bairro 15
4992,6343,2023-02-17,2023-02-20,Empresa 6343,Bairro 15
4993,6177,2022-08-11,2022-08-12,Empresa 6177,Bairro 15
4994,6168,2022-07-28,2022-07-28,Empresa 6168,Bairro 15
4995,675,2013-03-26,2013-04-26,Empresa 675,Bairro 15
4996,3122,2012-10-16,2012-11-19,Empresa 3122,Bairro 15
4997,6160,2022-07-22,2022-07-22,Empresa 6160,Bairro 15
4998,4016,2016-09-26,2016-10-05,Empresa 4016,Bairro 15
4999,5973,2022-01-18,2022-01-21,Empresa 5973,Bairro 15
5000,604,2012-10-19,2012-12-03,Empresa 604,Bairro 15
5001,4871,2019-01-18,2019-02-20,Empresa 4871,Bairro 15
5002,3660,2015-07-02,2015-07-20,Empresa 3660,Bairro 15
5003,4860,2019-01-15,2019-02-01,Empresa 4860,Bairro 15
5004,6130,2022-06-29,2022-06-29,Empresa 6130,Bairro 15
5005,6128,2022-06-27,2022-06-27,Empresa 6128,Bairro 15
5006,3593,2015-04-01,2015-04-01,Empresa 3593,Bairro 15
5007,5615,2021-03-19,2021-04-05,Empresa 5615,Bairro 15
5008,4855,2019-01-16,2019-01-30,Empresa 4855,Bairro 15
5009,3610,2015-05-18,2015-05-29,Empresa 3610,Bairro 15
5010,3611,2015-05-15,2015-05-29,Empresa 3611,Bairro 15
5011,3624,2015-06-03,2015-06-18,Empresa 3624,Bairro 15
5012,3623,2015-06-25,2015-06-12,Empresa 3623,Bairro 15
5013,6085,2022-05-13,2022-05-16,Empresa 6085,Bairro 15
5014,171,2011-01-20,2011-02-14,Empresa 171,Bairro 15
5015,6078,2022-05-04,2022-05-05,Empresa 6078,Bairro 15
5016,6072,2020-02-17,2022-04-29,Empresa 6072,Bairro 15
5017,2543,2008-03-01,2008-05-21,Empresa 2543,Bairro 15
5018,3635,2015-03-27,2015-03-27,Empresa 3635,Bairro 15
5019,6066,2022-04-22,2022-04-26,Empresa 6066,Bairro 15
5020,955,1978-06-01,2009-01-07,Empresa 955,Bairro 15
5021,6062,2022-04-01,2022-04-18,Empresa 6062,Bairro 15
5022,6059,2021-02-24,2022-04-14,Empresa 6059,Bairro 15
5023,1517,1998-08-01,2007-04-13,Empresa 1517,Bairro 15
5024,5559,2021-02-03,2021-02-18,Empresa 5559,Bairro 15
5025,271,2011-06-02,2011-07-01,Empresa 271,Bairro 15
5026,3112,2012-02-09,2012-09-25,Empresa 3112,Bairro 15
5027,6005,2022-02-21,2022-02-22,Empresa 6005,Bairro 15
5028,3688,2015-08-10,2015-08-19,Empresa 3688,Bairro 15
5029,3838,2016-03-10,2016-03-30,Empresa 3838,Bairro 15
5030,1095,1989-03-01,2009-07-27,Empresa 1095,Bairro 15
5031,5989,2022-02-04,2022-02-07,Empresa 5989,Bairro 15
5032,5979,2022-01-25,2022-01-27,Empresa 5979,Bairro 15
5033,3041,2011-07-13,2011-09-16,Empresa 3041,Bairro 15
5034,5961,2021-12-17,2021-12-21,Empresa 5961,Bairro 15
5035,5955,2021-04-07,2021-12-16,Empresa 5955,Bairro 15
5036,471,2012-05-02,2012-05-23,Empresa 471,Bairro 15
5037,5929,2021-11-03,2021-11-18,Empresa 5929,Bairro 15
5038,5924,2021-10-27,2021-11-10,Empresa 5924,Bairro 15
5039,5901,2021-10-14,2021-10-14,Empresa 5901,Bairro 15
5040,5889,2021-10-04,2021-10-05,Empresa 5889,Bairro 15
5041,5873,2021-09-17,2021-09-20,Empresa 5873,Bairro 15
5042,3738,2015-09-18,2015-11-20,Empresa 3738,Bairro 15
5043,3758,2015-11-27,2015-12-14,Empresa 3758,Bairro 15
5044,1081,1988-06-01,2009-01-07,Empresa 1081,Bairro 15
5045,534,2012-07-27,2012-08-17,Empresa 534,Bairro 15
5046,481,2012-05-01,2012-06-11,Empresa 481,Bairro 15
5047,297,2011-07-25,2011-08-05,Empresa 297,Bairro 15
5048,3904,2016-05-12,2016-05-12,Empresa 3904,Bairro 15
5049,1087,2018-11-30,2007-08-31,Empresa 1087,Bairro 15
5050,1088,2006-02-21,,Empresa 1088,Bairro 15
5051,1942,2002-02-01,2007-03-13,Empresa 1942,Bairro 15
5052,5826,2021-07-26,2021-08-13,Empresa 5826,Bairro 15
5053,3783,2015-12-15,2016-01-28,Empresa 3783,Bairro 15
5054,5508,2020-12-18,2020-12-23,Empresa 5508,Bairro 15
5055,5818,2021-07-23,2021-08-06,Empresa 5818,Bairro 15
5056,5817,2021-08-05,2021-08-06,Empresa 5817,Bairro 15
5057,3799,2015-01-01,2016-02-17,Empresa 3799,Bairro 15
5058,5791,2021-07-14,2021-07-16,Empresa 5791,Bairro 15
5059,4368,2017-09-12,2017-10-16,Empresa 4368,Bairro 15
5060,4831,2018-11-27,2018-12-18,Empresa 4831,Bairro 15
5061,3827,2014-03-12,2016-03-22,Empresa 3827,Bairro 15
5062,125,2010-10-01,2010-10-14,Empresa 125,Bairro 15
5063,3839,2016-03-14,2016-03-30,Empresa 3839,Bairro 15
5064,1158,1990-11-05,2006-11-08,Empresa 1158,Bairro 15
5065,3841,2016-02-11,2016-03-31,Empresa 3841,Bairro 15
5066,116,2010-09-14,2010-09-20,Empresa 116,Bairro 15
5067,102,2010-07-20,2010-07-27,Empresa 102,Bairro 15
5068,3865,2016-04-06,2016-05-05,Empresa 3865,Bairro 15
5069,5704,2021-06-07,2021-06-08,Empresa 5704,Bairro 15
5070,5697,2021-05-24,2021-06-02,Empresa 5697,Bairro 15
5071,3859,2013-10-08,2016-04-27,Empresa 3859,Bairro 15
5072,4853,2018-12-20,2019-01-30,Empresa 4853,Bairro 15
5073,3355,2014-04-22,2014-05-22,Empresa 3355,Bairro 15
5074,3588,2015-04-07,2015-04-07,Empresa 3588,Bairro 15
5075,3869,2016-05-11,2016-05-18,Empresa 3869,Bairro 15
5076,259,2011-05-01,2011-06-13,Empresa 259,Bairro 15
5077,4832,2018-11-23,2019-01-08,Empresa 4832,Bairro 15
5078,3713,2015-09-09,2015-09-18,Empresa 3713,Bairro 15
5079,3886,2016-05-30,2016-06-08,Empresa 3886,Bairro 15
5080,3908,2016-06-13,2016-06-23,Empresa 3908,Bairro 15
5081,2602,2006-01-10,2008-08-20,Empresa 2602,Bairro 15
5082,5588,2021-03-08,2021-03-18,Empresa 5588,Bairro 15
5083,3919,2016-01-07,2016-07-04,Empresa 3919,Bairro 15
5084,775,2013-08-13,2013-09-12,Empresa 775,Bairro 15
5085,2006,2004-09-01,2006-11-08,Empresa 2006,Bairro 15
5086,1998,2004-08-01,2006-11-08,Empresa 1998,Bairro 15
5087,4820,2018-11-27,2018-12-10,Empresa 4820,Bairro 15
5088,3931,2016-07-04,2016-07-19,Empresa 3931,Bairro 15
5089,1239,2001-01-01,2007-02-12,Empresa 1239,Bairro 15
5090,5552,2021-01-22,2021-02-17,Empresa 5552,Bairro 15
5091,5540,2021-01-21,2021-02-10,Empresa 5540,Bairro 15
5092,5539,2021-01-22,2021-02-09,Empresa 5539,Bairro 15
5093,5538,2021-01-29,2021-02-09,Empresa 5538,Bairro 15
5094,3949,2016-07-17,2016-08-01,Empresa 3949,Bairro 15
5095,2480,2008-01-16,2008-01-29,Empresa 2480,Bairro 15
5096,74,2010-06-01,2010-05-31,Empresa 74,Bairro 15
5097,1178,1990-08-01,2009-01-07,Empresa 1178,Bairro 15
5098,2990,2011-02-10,2011-02-25,Empresa 2990,Bairro 15
5099,729,2013-06-13,2013-07-17,Empresa 729,Bairro 15
5100,5528,2021-01-18,2021-01-29,Empresa 5528,Bairro 15
5101,4807,2003-05-01,2018-11-06,Empresa 4807,Bairro 15
5102,700,2013-04-01,2013-06-07,Empresa 700,Bairro 15
5103,5516,2021-01-07,2021-01-13,Empresa 5516,Bairro 15
5104,724,2013-01-02,2013-07-15,Empresa 724,Bairro 15
5105,4391,2017-10-18,2017-11-06,Empresa 4391,Bairro 15
5106,5492,2020-12-07,2020-12-10,Empresa 5492,Bairro 15
5107,5489,2020-12-01,2020-12-08,Empresa 5489,Bairro 15
5108,3979,2016-08-23,2016-08-23,Empresa 3979,Bairro 15
5109,3971,2016-08-02,2016-08-24,Empresa 3971,Bairro 15
5110,1747,2001-10-01,,Empresa 1747,Bairro 15
5111,3995,2016-06-14,2016-09-20,Empresa 3995,Bairro 15
5112,1307,1994-08-01,2009-01-07,Empresa 1307,Bairro 15
5113,4438,2017-12-07,2017-12-19,Empresa 4438,Bairro 15
5114,5440,2020-10-19,2020-10-28,Empresa 5440,Bairro 15
5115,5428,2012-12-07,2020-10-20,Empresa 5428,Bairro 15
5116,5424,2020-10-08,2020-10-20,Empresa 5424,Bairro 15
5117,4005,2016-09-19,2016-09-29,Empresa 4005,Bairro 15
5118,1336,1995-05-02,2008-06-11,Empresa 1336,Bairro 15
5119,3229,2013-12-12,2013-12-23,Empresa 3229,Bairro 15
5120,4009,2016-09-20,2016-09-30,Empresa 4009,Bairro 15
5121,5382,2020-06-25,2020-09-03,Empresa 5382,Bairro 15
5122,5363,2020-08-19,2020-08-25,Empresa 5363,Bairro 15
5123,3396,2014-06-25,2014-06-25,Empresa 3396,Bairro 15
5124,4742,2018-05-08,2018-08-31,Empresa 4742,Bairro 15
5125,4746,2018-08-31,2018-09-05,Empresa 4746,Bairro 15
5126,5280,2020-05-13,2020-05-20,Empresa 5280,Bairro 15
5127,5278,2020-05-11,2020-05-18,Empresa 5278,Bairro 15
5128,3278,2013-12-09,2014-02-03,Empresa 3278,Bairro 15
5129,4801,2018-10-29,2018-10-31,Empresa 4801,Bairro 15
5130,5227,2020-03-05,2020-03-09,Empresa 5227,Bairro 15
5131,423,2012-02-27,2012-03-13,Empresa 423,Bairro 15
5132,5194,2020-01-27,2020-02-04,Empresa 5194,Bairro 15
5133,1734,2001-08-15,2006-12-19,Empresa 1734,Bairro 15
5134,5184,2020-01-15,2020-01-22,Empresa 5184,Bairro 15
5135,2084,2004-11-23,2006-07-21,Empresa 2084,Bairro 15
5136,5176,2020-01-14,2020-01-20,Empresa 5176,Bairro 15
5137,5170,2020-01-07,2020-01-15,Empresa 5170,Bairro 15
5138,3189,2013-08-30,2013-10-08,Empresa 3189,Bairro 15
5139,433,2012-02-29,2012-03-28,Empresa 433,Bairro 15
5140,5155,2019-12-04,2019-12-11,Empresa 5155,Bairro 15
5141,4061,2016-11-16,2016-11-30,Empresa 4061,Bairro 15
5142,5135,2019-09-25,2019-11-20,Empresa 5135,Bairro 15
5143,4583,2018-03-23,2018-04-20,Empresa 4583,Bairro 15
5144,4585,2018-04-12,2018-04-23,Empresa 4585,Bairro 15
5145,4136,2017-03-02,2017-03-13,Empresa 4136,Bairro 15
5146,1818,2002-04-15,2009-01-07,Empresa 1818,Bairro 15
5147,4157,2017-03-07,2017-03-30,Empresa 4157,Bairro 15
5148,4563,2018-03-20,2018-04-05,Empresa 4563,Bairro 15
5149,4593,2018-03-29,2018-05-09,Empresa 4593,Bairro 15
5150,5087,2019-09-26,2019-09-30,Empresa 5087,Bairro 15
5151,305,2007-03-20,2011-08-29,Empresa 305,Bairro 15
5152,4440,2017-11-27,2017-12-20,Empresa 4440,Bairro 15
5153,4160,2017-03-17,2017-03-30,Empresa 4160,Bairro 15
5154,4596,2018-04-09,2018-05-11,Empresa 4596,Bairro 15
5155,4541,2018-03-08,2018-03-23,Empresa 4541,Bairro 15
5156,5072,2019-06-12,2019-09-20,Empresa 5072,Bairro 15
5157,313,2011-08-22,2011-09-19,Empresa 313,Bairro 15
5158,4167,2014-05-02,2017-04-05,Empresa 4167,Bairro 15
5159,3716,2015-09-10,2015-09-22,Empresa 3716,Bairro 15
5160,4554,2018-01-19,2018-04-03,Empresa 4554,Bairro 15
5161,4933,2019-03-26,2019-05-20,Empresa 4933,Bairro 15
5162,5041,2019-08-01,2019-08-23,Empresa 5041,Bairro 15
5163,4184,2017-03-17,2017-04-19,Empresa 4184,Bairro 15
5164,1925,2003-10-01,2009-01-07,Empresa 1925,Bairro 15
5165,4613,2018-04-23,2018-05-18,Empresa 4613,Bairro 15
5166,5033,2019-08-13,2019-08-19,Empresa 5033,Bairro 15
5167,4199,2017-03-12,2017-05-08,Empresa 4199,Bairro 15
5168,4200,2017-02-13,2017-05-08,Empresa 4200,Bairro 15
5169,4533,2018-02-19,2018-03-15,Empresa 4533,Bairro 15
5170,323,2011-09-23,2011-10-11,Empresa 323,Bairro 15
5171,4531,2017-12-14,2018-03-13,Empresa 4531,Bairro 15
5172,2074,2004-01-02,,Empresa 2074,Bairro 15
5173,4989,2019-07-03,2019-07-08,Empresa 4989,Bairro 15
5174,4636,2018-04-25,2018-05-30,Empresa 4636,Bairro 15
5175,4639,2018-05-18,2018-06-04,Empresa 4639,Bairro 15
5176,3211,2013-11-07,2013-12-04,Empresa 3211,Bairro 15
5177,4441,2017-11-22,2017-12-20,Empresa 4441,Bairro 15
5178,4240,2017-05-22,2017-06-28,Empresa 4240,Bairro 15
5179,4650,2018-05-09,2018-06-14,Empresa 4650,Bairro 15
5180,4769,2018-09-24,2018-09-28,Empresa 4769,Bairro 15
5181,4254,2017-05-29,2017-07-17,Empresa 4254,Bairro 15
5182,4512,2018-02-16,2018-03-01,Empresa 4512,Bairro 15
5183,4271,2017-07-14,2017-07-28,Empresa 4271,Bairro 15
5184,4939,2019-04-22,2019-05-21,Empresa 4939,Bairro 15
5185,4672,2017-08-01,2018-07-02,Empresa 4672,Bairro 15
5186,4291,2017-07-27,2017-08-15,Empresa 4291,Bairro 15
5187,4684,2018-07-03,2018-07-10,Empresa 4684,Bairro 15
5188,4278,2017-05-29,2017-08-03,Empresa 4278,Bairro 15
5189,4277,2017-05-29,2017-08-03,Empresa 4277,Bairro 15
5190,2476,2007-04-01,2008-01-16,Empresa 2476,Bairro 15
5191,2617,2008-09-01,2008-09-12,Empresa 2617,Bairro 15
5192,5902,2021-10-14,2021-10-18,Empresa 5902,Bairro 15
5193,1725,2001-06-15,2009-01-07,Empresa 1725,Bairro 15
5194,4317,2017-08-01,2017-09-01,Empresa 4317,Bairro 15
5195,2263,2006-05-01,2006-08-01,Empresa 2263,Bairro 15
5196,1995,2004-06-01,2007-02-08,Empresa 1995,Bairro 15
5197,3301,2014-02-26,2014-03-12,Empresa 3301,Bairro 15
5198,2206,2006-02-20,2008-06-08,Empresa 2206,Bairro 15
5199,3705,2015-07-29,2015-09-08,Empresa 3705,Bairro 15
5200,2050,2005-02-01,2006-11-08,Empresa 2050,Bairro 15
5201,1653,2000-04-01,2007-08-27,Empresa 1653,Bairro 15
5202,3261,2012-02-24,2014-01-13,Empresa 3261,Bairro 15
5203,3338,2014-04-07,2014-05-12,Empresa 3338,Bairro 15
5204,2957,2010-09-23,2010-10-27,Empresa 2957,Bairro 15
5205,2091,1988-05-23,2009-01-07,Empresa 2091,Bairro 15
5206,4293,2017-06-30,2017-08-16,Empresa 4293,Bairro 15
5207,4887,2018-03-09,2019-03-19,Empresa 4887,Bairro 15
5208,3037,2011-08-11,2011-09-02,Empresa 3037,Bairro 15
5209,4704,2018-07-18,2018-07-27,Empresa 4704,Bairro 15
5210,4880,2019-02-18,2019-03-08,Empresa 4880,Bairro 15
5211,3390,2014-06-09,2014-07-09,Empresa 3390,Bairro 15
5212,1053,1987-01-01,2008-01-23,Empresa 1053,Bairro 15
5213,2678,2008-06-01,2008-12-17,Empresa 2678,Bairro 15
5214,84,2010-06-01,2010-07-02,Empresa 84,Bairro 15
5215,1254,1993-09-01,2008-05-14,Empresa 1254,Bairro 15
5216,6292,2023-01-11,2023-01-11,Empresa 6292,Bairro 15
5217,3953,2016-08-01,2016-08-05,Empresa 3953,Bairro 15
5218,1032,1996-08-10,2006-12-01,Empresa 1032,Bairro 15
5219,4763,2018-08-24,2018-09-26,Empresa 4763,Bairro 16
5220,4418,2017-11-13,2017-11-27,Empresa 4418,Bairro 16
5221,4794,2018-10-09,2018-10-23,Empresa 4794,Bairro 16
5222,4824,2018-12-05,2018-12-14,Empresa 4824,Bairro 16
5223,4904,2019-04-11,2019-04-23,Empresa 4904,Bairro 16
5224,4301,2017-07-19,2017-08-18,Empresa 4301,Bairro 16
5225,4908,2019-03-21,2019-04-26,Empresa 4908,Bairro 16
5226,4911,2019-03-15,2019-04-29,Empresa 4911,Bairro 16
5227,4954,2019-06-01,2019-06-05,Empresa 4954,Bairro 16
5228,4276,2017-06-30,2017-08-01,Empresa 4276,Bairro 16
5229,4245,2017-06-05,2017-07-04,Empresa 4245,Bairro 16
5230,4984,2019-06-05,2019-07-02,Empresa 4984,Bairro 16
5231,4991,2019-07-05,2019-07-12,Empresa 4991,Bairro 16
5232,4214,2006-06-19,2017-05-22,Empresa 4214,Bairro 16
5233,4198,2017-03-14,2017-05-03,Empresa 4198,Bairro 16
5234,5037,2018-01-02,2019-08-21,Empresa 5037,Bairro 16
5235,5309,2016-11-28,2020-07-03,Empresa 5309,Bairro 16
5236,4177,2017-03-22,2017-04-17,Empresa 4177,Bairro 16
5237,5062,2019-08-30,2019-09-04,Empresa 5062,Bairro 16
5238,6020,2022-03-08,2022-03-10,Empresa 6020,Bairro 16
5239,5089,2019-09-27,2019-10-02,Empresa 5089,Bairro 16
5240,5104,2019-10-11,2019-10-14,Empresa 5104,Bairro 16
5241,4126,2016-11-30,2017-03-06,Empresa 4126,Bairro 16
5242,4123,2017-02-14,2017-03-02,Empresa 4123,Bairro 16
5243,5125,2019-11-07,2019-11-11,Empresa 5125,Bairro 16
5244,4109,2017-01-08,2017-01-08,Empresa 4109,Bairro 16
5245,5134,2019-11-11,2019-11-19,Empresa 5134,Bairro 16
5246,5145,2015-02-03,2019-12-03,Empresa 5145,Bairro 16
5247,4627,2018-05-08,2018-05-25,Empresa 4627,Bairro 16
5248,5180,2020-01-15,2020-01-21,Empresa 5180,Bairro 16
5249,4083,2016-08-24,2017-01-12,Empresa 4083,Bairro 16
5250,5253,2020-04-20,2020-04-23,Empresa 5253,Bairro 16
5251,5369,2012-08-07,2020-08-27,Empresa 5369,Bairro 16
5252,5300,2020-06-15,2020-06-18,Empresa 5300,Bairro 16
5253,2388,2007-04-30,2007-07-02,Empresa 2388,Bairro 16
5254,5334,2020-07-14,2020-07-28,Empresa 5334,Bairro 16
5255,4176,2016-02-10,2017-04-13,Empresa 4176,Bairro 16
5256,296,2011-06-20,2011-08-04,Empresa 296,Bairro 16
5257,5376,2020-09-01,2020-09-01,Empresa 5376,Bairro 16
5258,5432,2020-10-05,2020-10-26,Empresa 5432,Bairro 16
5259,5448,2020-10-26,2020-11-09,Empresa 5448,Bairro 16
5260,4002,2016-08-19,2016-09-26,Empresa 4002,Bairro 16
5261,5764,2021-06-29,2021-07-05,Empresa 5764,Bairro 16
5262,5496,2020-12-02,2020-12-14,Empresa 5496,Bairro 16
5263,3966,2016-08-04,2016-08-22,Empresa 3966,Bairro 16
5264,5537,2021-01-14,2021-02-09,Empresa 5537,Bairro 16
5265,5410,2020-09-11,2020-09-30,Empresa 5410,Bairro 16
5266,5566,2018-06-15,2021-02-25,Empresa 5566,Bairro 16
5267,999,1957-05-16,2009-01-07,Empresa 999,Bairro 16
5268,5627,2021-04-07,2021-04-19,Empresa 5627,Bairro 16
5269,3890,2016-03-24,2016-06-10,Empresa 3890,Bairro 16
5270,2826,2006-12-20,2009-09-18,Empresa 2826,Bairro 16
5271,5659,2021-02-25,2021-05-12,Empresa 5659,Bairro 16
5272,5668,2021-05-11,2021-05-20,Empresa 5668,Bairro 16
5273,5714,2021-03-22,2021-06-16,Empresa 5714,Bairro 16
5274,5747,2021-06-14,2021-06-29,Empresa 5747,Bairro 16
5275,5763,2021-06-04,2021-07-05,Empresa 5763,Bairro 16
5276,5788,2021-07-08,2021-07-16,Empresa 5788,Bairro 16
5277,5790,2021-06-24,2021-07-16,Empresa 5790,Bairro 16
5278,5780,2021-07-07,2021-07-12,Empresa 5780,Bairro 16
5279,5789,2021-05-31,2021-07-16,Empresa 5789,Bairro 16
5280,5798,2021-07-19,2021-07-22,Empresa 5798,Bairro 16
5281,5812,2021-07-20,2021-08-03,Empresa 5812,Bairro 16
5282,2500,2007-10-01,2008-02-28,Empresa 2500,Bairro 16
5283,5848,2021-09-01,2021-09-01,Empresa 5848,Bairro 16
5284,5862,2021-08-20,2021-09-13,Empresa 5862,Bairro 16
5285,5522,2020-11-27,2021-01-19,Empresa 5522,Bairro 16
5286,5893,2021-10-06,2021-10-07,Empresa 5893,Bairro 16
5287,5921,2021-11-08,2021-11-09,Empresa 5921,Bairro 16
5288,5937,2021-09-29,2021-11-23,Empresa 5937,Bairro 16
5289,689,2013-03-11,2013-05-27,Empresa 689,Bairro 16
5290,5982,2022-01-26,2022-01-28,Empresa 5982,Bairro 16
5291,3693,2015-08-11,2015-08-26,Empresa 3693,Bairro 16
5292,3684,2015-07-29,2015-08-18,Empresa 3684,Bairro 16
5293,3674,2015-07-24,2015-08-10,Empresa 3674,Bairro 16
5294,6034,2022-03-18,2022-03-21,Empresa 6034,Bairro 16
5295,2299,2006-11-01,2006-10-31,Empresa 2299,Bairro 16
5296,3639,2015-04-08,2015-07-03,Empresa 3639,Bairro 16
5297,3627,2015-05-02,2015-06-23,Empresa 3627,Bairro 16
5298,6101,2022-06-06,2022-06-06,Empresa 6101,Bairro 16
5299,6108,2021-09-21,2022-06-13,Empresa 6108,Bairro 16
5300,1638,2000-02-01,2009-01-07,Empresa 1638,Bairro 16
5301,6127,2022-06-27,2022-06-27,Empresa 6127,Bairro 16
5302,6135,2022-07-04,2022-07-04,Empresa 6135,Bairro 16
5303,5616,2021-01-14,2021-04-05,Empresa 5616,Bairro 16
5304,429,1998-09-01,2012-03-26,Empresa 429,Bairro 16
5305,6140,2022-07-07,2022-07-07,Empresa 6140,Bairro 16
5306,6145,2022-07-11,2022-07-11,Empresa 6145,Bairro 16
5307,6152,2022-07-11,2022-07-19,Empresa 6152,Bairro 16
5308,6166,2022-08-03,2022-08-03,Empresa 6166,Bairro 16
5309,6209,2022-09-19,2022-09-19,Empresa 6209,Bairro 16
5310,6208,2022-09-19,2022-09-19,Empresa 6208,Bairro 16
5311,6248,2022-10-28,2022-10-31,Empresa 6248,Bairro 16
5312,1864,2003-01-02,2009-01-07,Empresa 1864,Bairro 16
5313,673,2013-03-01,2013-04-25,Empresa 673,Bairro 16
5314,414,2012-02-01,2012-03-06,Empresa 414,Bairro 16
5315,348,2011-12-01,2011-12-07,Empresa 348,Bairro 16
5316,523,2012-07-26,2012-08-07,Empresa 523,Bairro 16
5317,3357,2014-05-07,2014-05-07,Empresa 3357,Bairro 16
5318,2857,2009-11-23,2009-11-27,Empresa 2857,Bairro 16
5319,3408,2014-07-01,2014-07-01,Empresa 3408,Bairro 16
5320,6361,2023-03-29,2023-03-29,Empresa 6361,Bairro 16
5321,757,2013-08-08,2013-08-16,Empresa 757,Bairro 16
5322,391,2012-02-13,2012-02-13,Empresa 391,Bairro 16
5323,3347,2014-04-10,2014-04-10,Empresa 3347,Bairro 16
5324,6287,2023-01-05,2023-01-05,Empresa 6287,Bairro 16
5325,266,2011-06-01,2011-06-29,Empresa 266,Bairro 16
5326,1086,1988-10-01,2009-01-07,Empresa 1086,Bairro 16
5327,1100,1989-07-17,2009-01-07,Empresa 1100,Bairro 16
5328,1189,1991-07-01,2009-01-07,Empresa 1189,Bairro 16
5329,1193,1991-09-01,2007-04-02,Empresa 1193,Bairro 16
5330,3518,2014-09-26,2014-09-26,Empresa 3518,Bairro 16
5331,1335,1995-05-02,2009-01-07,Empresa 1335,Bairro 16
5332,1195,1991-09-01,2006-11-08,Empresa 1195,Bairro 16
5333,1442,1997-05-01,2009-01-07,Empresa 1442,Bairro 16
5334,3804,2016-01-15,2016-02-22,Empresa 3804,Bairro 16
5335,3105,2012-08-13,2012-09-13,Empresa 3105,Bairro 16
5336,2951,2010-06-11,2010-10-08,Empresa 2951,Bairro 16
5337,2982,2011-01-22,2011-02-15,Empresa 2982,Bairro 16
5338,2912,2010-02-09,2010-06-16,Empresa 2912,Bairro 16
5339,1234,1993-06-01,2015-06-15,Empresa 1234,Bairro 16
5340,2612,2008-09-01,2008-09-04,Empresa 2612,Bairro 16
5341,2590,2008-08-01,2008-07-29,Empresa 2590,Bairro 16
5342,3722,2015-09-25,2015-10-05,Empresa 3722,Bairro 16
5343,2472,2007-11-10,2007-12-20,Empresa 2472,Bairro 16
5344,1889,2003-06-01,,Empresa 1889,Bairro 16
5345,1828,2002-09-01,2009-01-07,Empresa 1828,Bairro 16
5346,2280,2005-10-01,2006-09-15,Empresa 2280,Bairro 16
5347,1981,2004-03-10,2011-08-22,Empresa 1981,Bairro 16
5348,2023,2004-09-29,2009-01-07,Empresa 2023,Bairro 16
5349,2104,2005-07-14,2009-01-07,Empresa 2104,Bairro 16
5350,2069,2005-03-01,2006-10-27,Empresa 2069,Bairro 16
5351,2124,2005-06-14,2009-01-07,Empresa 2124,Bairro 16
5352,2133,2005-09-01,,Empresa 2133,Bairro 16
5353,2145,2005-10-03,2009-01-07,Empresa 2145,Bairro 16
5354,2079,1990-09-19,2007-05-24,Empresa 2079,Bairro 16
5355,5917,2021-11-03,2021-11-05,Empresa 5917,Bairro 16
5356,1897,2003-07-01,2009-01-07,Empresa 1897,Bairro 16
5357,5925,2021-10-11,2021-11-11,Empresa 5925,Bairro 16
5358,1822,2002-08-01,2009-01-07,Empresa 1822,Bairro 16
5359,2431,2007-09-01,2007-09-13,Empresa 2431,Bairro 16
5360,1757,2001-12-10,2008-07-09,Empresa 1757,Bairro 16
5361,3876,2016-05-09,2016-05-24,Empresa 3876,Bairro 16
5362,1687,2000-09-25,2007-02-14,Empresa 1687,Bairro 16
5363,2474,2007-11-01,2008-01-11,Empresa 2474,Bairro 16
5364,1676,2000-09-01,2006-11-08,Empresa 1676,Bairro 16
5365,1664,2000-06-01,2009-01-07,Empresa 1664,Bairro 16
5366,2570,2008-05-15,2008-07-09,Empresa 2570,Bairro 16
5367,3690,2015-08-06,2015-08-25,Empresa 3690,Bairro 16
5368,2674,2008-10-24,2008-12-12,Empresa 2674,Bairro 16
5369,3952,2016-07-19,2016-08-04,Empresa 3952,Bairro 16
5370,2711,2009-02-17,2009-03-06,Empresa 2711,Bairro 16
5371,2724,2009-03-20,2009-03-26,Empresa 2724,Bairro 16
5372,3893,2016-04-01,2016-06-13,Empresa 3893,Bairro 16
5373,1354,1995-11-01,2008-08-28,Empresa 1354,Bairro 16
5374,1342,1995-01-02,2009-01-07,Empresa 1342,Bairro 16
5375,1299,1994-05-01,2008-07-14,Empresa 1299,Bairro 16
5376,2997,2011-04-07,2011-04-13,Empresa 2997,Bairro 16
5377,1215,1982-04-26,2009-01-07,Empresa 1215,Bairro 16
5378,3034,2011-07-21,2011-08-23,Empresa 3034,Bairro 16
